"Lot #","Claim #",Status,Description,VIN,"Primary Damage","Secondary Damage",Keys,"Drivability Rating",Engine,Drive,"Missing Parts",Seller,Adjuster,"Cert Received Date",Odometer,"Odometer Brand","Original Title State","Original Title Type","Sale Title State","Sale Title Type","Title Reviewed","Sale Location","Physical Location","Auction Date","Item #","Row Location","# of Runs","Days in Yard","Advance Charges",ACV,"Repair Cost","Current Bid",Reserve,"Reserve Amount","Reserve %",Reviewed,"Auction Comment"
39247013,0,"READY FOR AUCTION","2021 VOLVO XC90 T5 MOMENTUM",YV4102PK8M1674529,"FRONT END",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1447,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/10/2023,0,0,0,0,0,48892,0,0,BTBA,0,0,NO,
39122803,0,"READY FOR AUCTION","2018 JEEP GRAND CHEROKEE SRT-8",1C4RJFDJ1JC382159,"FRONT END",SIDE,YES,DRIVES,"6.4L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,51514,Actual,NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",05/25/2023,0,0,0,0,0,58092,0,0,BTBA,0,0,NO,
39122063,0,"READY FOR AUCTION","2018 BMW M2 ",WBS1J5C57JVA12636,"FRONT END",,YES,DRIVES,"3.0L  6","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,24590,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",03/28/2023,0,0,0,0,0,54517,0,0,BTBA,0,0,NO,
39118243,0,"READY FOR AUCTION","2020 FORD EXPEDITION LIMITED",1FMJU1KT9LEB00557,"WATER FLOOD",,YES,DRIVES,"3.5L  6","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,47718,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/14/2023,0,0,0,0,0,47150,0,0,BTBA,0,0,NO,
39117073,0,"READY FOR AUCTION","2020 KIA STINGER ",KNAE15LA0L6086655,SIDE,,YES,DRIVES,"2.0L  4","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,20880,Actual,NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",02/10/2023,0,0,0,0,0,32408,0,0,BTBA,0,0,NO,
39116403,0,"READY FOR AUCTION","2020 TOYOTA SEQUOIA PLATINUM",5TDDY5G15LS175044,"FRONT END",,YES,DRIVES,"5.7L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,39706,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/02/2023,0,0,0,0,0,63528,0,0,BTBA,0,0,NO,
38970783,0,"READY FOR AUCTION","2021 ACURA TLX ASPEC",19UUB5F52MA013894,"FRONT END",,YES,DRIVES,"2.0L  4","Front wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,37482,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/16/2023,0,0,0,0,0,40571,0,0,BTBA,0,0,NO,
38962863,0,"READY FOR AUCTION","2020 CHEVROLET TRAVERSE LS",1GNEVFKWXLJ112273,SIDE,,YES,DRIVES,"3.6L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,25261,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/23/2023,0,0,0,0,0,32389,0,0,BTBA,0,0,NO,
38962183,0,"READY FOR AUCTION","2021 HONDA CR-V TOURING",2HKRW2H90MH611515,"FRONT END",,YES,DRIVES,"1.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,16091,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/09/2021,0,0,0,0,0,37510,0,0,BTBA,0,0,NO,
38961203,0,"READY FOR AUCTION","2021 TOYOTA TUNDRA CREWMAX LIMITED",5TFFY5F15MX281354,"FRONT END",,YES,DRIVES,"5.7L  8","Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,13864,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/09/2023,0,0,0,0,0,55484,0,0,BTBA,0,0,NO,
38920453,0,"READY FOR AUCTION","2021 TOYOTA RAV4 PRIME XSE",JTMFB3FV0MD066507,"REAR END",,YES,DRIVES,"2.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,11095,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/01/2023,0,0,0,0,0,59149,0,0,BTBA,0,0,NO,
38919803,0,"READY FOR AUCTION","2020 DODGE CHARGER SCAT PACK",2C3CDXGJ7LH141189,"FRONT END",,YES,NON-STARTS,"6.4L  8","Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,29233,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/09/2023,0,0,0,0,0,41935,0,0,BTBA,0,0,NO,
38919223,0,"READY FOR AUCTION","2022 CHEVROLET EXPRESS G3500",1GB0GRF7XN1245723,"FRONT END",,YES,DRIVES,"6.6L  8","Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1746,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/09/2021,0,0,0,0,0,61628,0,0,BTBA,0,0,NO,
38882493,0,"READY FOR AUCTION","2022 VOLKSWAGEN  TAOS SE",3VVWX7B26NM048394,"FRONT END",,YES,DRIVES,"1.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,2528,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/14/2023,0,0,0,0,0,33300,0,0,BTBA,0,0,NO,
38756873,0,"READY FOR AUCTION","2020 DODGE CHARGER SCAT PACK",2C3CDXGJ1LH212063,"FRONT END",,YES,DRIVES,"6.4L  8","Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,13424,Actual,NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",02/09/2023,0,0,0,0,0,50835,0,0,BTBA,0,0,NO,
38756133,0,"READY FOR AUCTION","2022 VOLVO XC60 B6 R-DESIGN",YV4062RM4N1046039,"TOP ROOF",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,4443,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/09/2023,0,0,0,0,0,61758,0,0,BTBA,0,0,NO,
38755263,0,"READY FOR AUCTION","2020 ACURA MDX ",5J8YD3H30LL012435,SIDE,,YES,DRIVES,"3.5L  6","Front wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,16374,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/06/2023,0,0,0,0,0,40657,0,0,BTBA,0,0,NO,
38753853,0,"READY FOR AUCTION","2022 JEEP WRANGLER UNLIMITED RUBICON 392",1C4JJXSJ0NW101818,SIDE,,YES,DRIVES,"6.4L  8","4x4 w/Rear Wheel Drv",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,5817,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/09/2023,0,0,0,0,0,84783,0,0,BTBA,0,0,NO,
38753353,0,"READY FOR AUCTION","2020 LEXUS NX 300 ",JTJDARBZ5L5003205,"WATER FLOOD",,YES,DRIVES,"2.0L  4","Front wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,19883,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/16/2023,0,0,0,0,0,41445,0,0,BTBA,0,0,NO,
38752583,0,"READY FOR AUCTION","1980 MERCURY ZEPHYR ",0E35B624688,"WATER FLOOD",,YES,DRIVES,"5.0 V8","Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,203,"Exceeds mechanical limits",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/19/2023,0,0,0,0,0,17150,0,0,BTBA,0,0,NO,
38488383,0,"READY FOR AUCTION","2022 INFINITI QX60 PURE",5N1DL1ER3NC333994,ROLLOVER,,YES,STARTS,"3.5L  6","Front wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,18820,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",03/14/2023,0,0,0,0,0,59887,0,0,BTBA,0,0,NO,
38728483,0,"READY FOR AUCTION","2020 BMW M4 CS",WBS3S7C07LFH51248,"FRONT END",,YES,DRIVES,"3.0L  6","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,14319,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/16/2023,0,0,0,0,0,88941,0,0,BTBA,0,0,NO,
38685373,0,"READY FOR AUCTION","2021 VOLVO XC90 T5 MOMENTUM",YV4102PK1M1743982,"FRONT END","ALL OVER",YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,10165,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/23/2023,0,0,0,0,0,48095,0,0,BTBA,0,0,NO,
38685053,0,"READY FOR AUCTION","2021 GENESIS G70 ELITE",KMTG34LA6MU072368,"FRONT END",,YES,DRIVES,"2.0L  4","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,10582,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/09/2023,0,0,0,0,0,38518,0,0,BTBA,0,0,NO,
38684453,0,"READY FOR AUCTION","2018 MOKE E-MOKE ",5YNWAHBG7JS061807,"WATER FLOOD",,YES,DRIVES,,"Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,Actual,NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",02/07/2023,0,0,0,0,0,21678,0,0,BTBA,0,0,NO,
38683983,0,"READY FOR AUCTION","2021 TOYOTA TACOMA SX",3TYSZ5AN6MT023246,"ALL OVER",,YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,14222,Actual,NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",04/25/2023,0,0,0,0,0,39199,0,0,BTBA,0,0,NO,
38683843,0,"READY FOR AUCTION","2022 LEXUS RX 350 ",2T2HZMAAXNC228345,"WATER FLOOD",,YES,NON-STARTS,"3.5L  6","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1695,"Not actual",NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",02/28/2023,0,0,0,0,0,58025,0,0,BTBA,0,0,NO,
38683613,0,"READY FOR AUCTION","2020 BMW X5 SDRIVE 40I",5UXCR4C08L9C46480,"WATER FLOOD",,YES,DRIVES,"3.0L  6","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,21183,"Not actual",NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",03/14/2023,0,0,0,0,0,55073,0,0,BTBA,0,0,NO,
38683343,0,"READY FOR AUCTION","2022 RANGE ROVER VELAR S",SALYJ2EX7NA343187,"WATER FLOOD",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,810,"Not actual",NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",02/07/2023,0,0,0,0,0,68685,0,0,BTBA,0,0,NO,
38682843,0,"READY FOR AUCTION","2021 SUBARU FORESTER LIMITED",JF2SKAUC1MH403572,"REJECT REPAIR",,YES,DRIVES,"2.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,17829,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/07/2023,0,0,0,0,0,37840,0,0,BTBA,0,0,NO,
38563213,0,"READY FOR AUCTION","2020 FORD TRANSIT T-250",1FTBR2C88LKB42052,"FRONT END","ALL OVER",YES,NON-STARTS,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,9264,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/06/2023,0,0,0,0,0,42737,0,0,BTBA,0,0,NO,
38489663,0,"READY FOR AUCTION","2020 LAND ROVER DISCOVERY LANDMARK",SALRU2RV6L2420840,"FRONT END",,YES,DRIVES,"3.0L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,26853,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/09/2023,0,0,0,0,0,60583,0,0,BTBA,0,0,NO,
38489403,0,"READY FOR AUCTION","2022 KIA TELLURIDE SX",5XYP5DHC1NG233571,"FRONT END",,YES,DRIVES,"3.8L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,24424,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/01/2023,0,0,0,0,0,54512,0,0,BTBA,0,0,NO,
38489203,0,"READY FOR AUCTION","2021 BMW X5 M50I",5UXJU4C02M9F24796,"WATER FLOOD",,YES,NON-STARTS,"4.4L  8","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,"Not actual",NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",02/07/2023,0,0,0,0,0,87535,0,0,BTBA,0,0,NO,
38488693,0,"READY FOR AUCTION","2022 FORD F350 ",1FT8W3BT6NEE35237,"FRONT END",,YES,STARTS,"6.7L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,2913,Actual,NJ,"SCRAP CERTIFICATE OF TITLE",NJ,"SCRAP CERTIFICATE OF TITLE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/01/2023,0,0,0,0,0,96135,0,0,BTBA,0,0,NO,
38350143,0,"READY FOR AUCTION","2019 JEEP GRAND CHEROKEE SRT-8",1C4RJFDJ2KC815814,"FRONT END","ALL OVER",YES,DRIVES,"6.4L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,37534,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/28/2023,0,0,0,0,0,59945,0,0,BTBA,0,0,NO,
38349303,0,"READY FOR AUCTION","2021 CHEVROLET EXPRESS ",1GCWGAFP0M1189555,"FRONT END",,YES,DRIVES,"4.3L  6","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,10005,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",03/07/2023,0,0,0,0,0,47300,0,0,BTBA,0,0,NO,
38348923,0,"READY FOR AUCTION","2018 JEEP GRAND CHEROKEE TRACKHAWK",1C4RJFN93JC378960,"FRONT END",,YES,STARTS,"6.2L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,39799,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/11/2023,0,0,0,0,0,79917,0,0,BTBA,0,0,NO,
38304053,0,"READY FOR AUCTION","2020 CHEVROLET TRAVERSE LT",1GNEVGKW5LJ176338,"REAR END","ALL OVER",YES,DRIVES,"3.6L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,59557,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/07/2023,0,0,0,0,0,31947,0,0,BTBA,0,0,NO,
38303103,0,"READY FOR AUCTION","2022 KIA STINGER GT LINE",KNAE35LD6N6112697,"FRONT END",,YES,NON-STARTS,"2.5L  4","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,9002,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/21/2023,0,0,0,0,0,41303,0,0,BTBA,0,0,NO,
38302353,0,"READY FOR AUCTION","2022 LINCOLN NAVIGATOR RESERVE",5LMJJ2LT5NEL05077,"ALL OVER",,YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/16/2023,0,0,0,0,0,107640,0,0,BTBA,0,0,NO,
38299653,0,"READY FOR AUCTION","2019 VOLKSWAGEN BEETLE S",3VW5DAAT4KM507604,"FRONT END",,YES,DRIVES,"2.0L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,0,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",03/30/2023,0,0,0,0,0,31304,0,0,BTBA,0,0,NO,
38298693,0,"READY FOR AUCTION","2021 TOYOTA COROLLA XSE",JTNC4MBE1M3120794,"FRONT END",,YES,DRIVES,"2.0L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1824,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",07/25/2023,0,0,0,0,0,33432,0,0,BTBA,0,0,NO,
38297493,0,"READY FOR AUCTION","2017 AUDI A4 AALROAD",WA17NAF45HA150413,"ALL OVER",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,47536,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/28/2023,0,0,0,0,0,32348,0,0,BTBA,0,0,NO,
38296333,0,"READY FOR AUCTION","2022 TOYOTA RAV4 PRIME SE",JTMAB3FV2ND094529,SIDE,,YES,DRIVES,"2.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,6783,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/27/2023,0,0,0,0,0,58403,0,0,BTBA,0,0,NO,
38019723,0,"READY FOR AUCTION","2021 TESLA MODEL Y",5YJYGDEE9MF069223,"WATER FLOOD",,YES,DRIVES,EV,"All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,5296,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/21/2023,0,0,0,0,0,71283,0,0,BTBA,0,0,NO,
38018883,0,"READY FOR AUCTION","2020 JEEP CHEROKEE LIMITED",1C4PJLDB6LD503103,"FRONT END",,YES,DRIVES,"2.4L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,101757,Actual,NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",02/03/2023,0,0,0,0,0,21509,0,0,BTBA,0,0,NO,
38017213,0,"READY FOR AUCTION","2021 JEEP WRANGLER UNLIMITED SAHARA 4XE",1C4JJXP68MW698543,"FRONT END",,YES,DRIVES,"2.0L  4",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,16082,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/03/2023,0,0,0,0,0,55693,0,0,BTBA,0,0,NO,
38016513,0,"READY FOR AUCTION","2020 NISSAN PATHFINDER PLATINUM",5N1DR2DM0LC628848,"FRONT END",,YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,20517,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/16/2023,0,0,0,0,0,41415,0,0,BTBA,0,0,NO,
38016023,0,"READY FOR AUCTION","2021 JEEP WRANGLER UNLIMITED SAHARA",1C4HJXEN3MW578691,SIDE,"ALL OVER",YES,DRIVES,"2.0L  4",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,37150,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/03/2023,0,0,0,0,0,47612,0,0,BTBA,0,0,NO,
38015313,0,"READY FOR AUCTION","2019 JEEP GRAND CHEROKEE LAREDO",1C4RJFAG4KC628437,"WATER FLOOD",,YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,28973,Actual,NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",03/07/2023,0,0,0,0,0,44587,0,0,BTBA,0,0,NO,
37927093,0,"READY FOR AUCTION","2021 TOYOTA TACOMA TRD",3TYCZ5AN5MT035196,"FRONT END",,YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,38429,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/02/2023,0,0,0,0,0,43599,0,0,BTBA,0,0,NO,
37926523,0,"READY FOR AUCTION","2019 FORD TRANSIT T-150",1FTYE1YM7KKA63184,SIDE,,YES,DRIVES,"3.7L  6","Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,13457,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/02/2021,0,0,0,0,0,32450,0,0,BTBA,0,0,NO,
37923993,0,"READY FOR AUCTION","2017 HONDA HR-V EXL",3CZRU6H79HM726278,"FRONT END",,YES,DRIVES,"1.8L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,13880,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/02/2023,0,0,0,0,0,26037,0,0,BTBA,0,0,NO,
37923213,0,"READY FOR AUCTION","2020 NISSAN SENTRA SV",3N1AB8CV7LY230619,"FRONT END",,YES,DRIVES,"2.0L  4","Front wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,38401,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",06/06/2023,0,0,0,0,0,27803,0,0,BTBA,0,0,NO,
37806513,0,"READY FOR AUCTION","2020 PORSCHE TAYCAN TURBO S",WP0AC2Y1XLSA71819,"FRONT END",,YES,DRIVES,EV,"All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,8439,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",02/07/2023,0,0,0,0,0,168469,0,0,BTBA,0,0,NO,
37805873,0,"READY FOR AUCTION","2001 BMW 330 CI",WBABS53471JU84465,"WATER FLOOD",,YES,DRIVES,"3.0L  6","Rear wheel",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,83410,"Exceeds mechanical limits",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",03/30/2023,0,0,0,0,0,13311,0,0,BTBA,0,0,NO,
